31,0,3,0,1,0,0
51,1,2,2127,1,0,0
33,1,3,377,1,0,0
55,1,3,73,1,0,0
42,1,2,445,1,0,0
34,1,2,243,1,0,0
33,0,2,307,1,0,0
38,1,2,155,1,0,0
50,2,3,173,0,1,0
43,1,3,400,1,0,0
61,2,1,1428,1,0,0
47,1,2,219,1,0,0
48,1,3,7,1,0,0
44,1,2,575,1,0,0
35,0,4,298,1,0,0
35,1,2,0,1,0,0
50,1,2,5699,1,0,0
41,1,3,176,1,1,0
41,1,3,517,1,0,0
39,0,4,257,1,0,0
42,1,2,56,1,0,0
38,1,2,-390,1,0,0
53,1,2,330,1,0,0
59,2,1,195,0,0,0
36,1,2,301,1,0,0
54,1,1,-41,1,0,0
40,1,3,483,1,0,0
47,1,4,28,0,0,0
53,1,4,13,0,0,0
46,1,1,965,0,0,0
39,1,3,378,1,1,0
40,1,2,219,1,0,0
28,1,1,324,1,0,0
35,2,2,-69,1,0,0
55,1,2,0,0,1,0
43,2,4,205,1,0,0
48,1,1,278,1,0,0
58,1,4,1065,1,0,0
33,0,3,34,1,0,0
36,1,4,1033,0,0,0
53,2,2,1467,1,0,0
47,1,1,-12,1,0,0
31,1,2,388,1,0,0
57,1,2,294,1,0,0
53,1,4,1827,0,0,0
55,1,1,627,1,0,0
45,1,1,25,1,0,0
53,2,2,315,1,0,0
37,1,1,0,1,0,0
44,2,2,66,1,0,0
49,2,1,-9,1,1,0
46,1,2,349,1,1,0
43,1,4,100,1,0,0
38,1,2,0,0,0,0
43,1,2,434,1,0,0
49,1,3,3237,1,0,0
42,1,4,275,0,0,0
22,0,2,0,1,0,0
40,1,3,207,1,0,0
39,1,2,483,1,0,0
51,1,2,2248,1,0,0
49,1,2,428,1,0,0
53,1,2,0,1,1,0
34,0,2,0,1,0,0
33,2,2,140,1,0,0
50,0,3,297,1,0,0
39,1,1,279,1,0,0
59,2,2,901,1,0,0
30,0,2,2573,1,0,0
36,1,2,143,1,1,0
40,1,2,475,1,0,0
53,1,2,70,1,0,0
34,0,3,318,1,0,0
37,1,2,275,1,0,0
42,2,3,742,1,0,0
41,1,1,236,1,0,0
30,0,3,25,1,0,0
37,0,3,600,1,0,0
39,2,2,-349,1,0,0
41,1,1,183,1,1,0
40,1,1,0,1,0,0
42,0,3,0,1,1,1
40,2,1,0,1,0,0
57,1,2,1078,1,0,0
56,2,2,155,0,0,0
37,1,2,190,1,0,0
59,1,2,319,1,0,0
39,2,2,-185,1,0,0
49,1,2,47,0,0,0
38,0,2,570,1,0,0
36,1,3,19,0,0,0
50,1,1,61,1,0,0
41,1,2,-62,1,1,0
54,1,3,258,0,0,0
58,1,1,76,1,0,0
30,0,2,0,1,0,0
33,0,2,352,1,0,0
47,1,2,368,1,0,0
50,0,3,339,1,0,0
32,1,2,1331,1,0,0
40,1,2,672,1,0,0
37,1,3,58,1,0,0
54,0,4,447,1,0,0
24,0,2,423,1,0,0
54,1,3,0,0,0,0
34,1,2,19,1,0,0
56,2,1,13,1,0,0
31,0,2,3,1,0,0
24,0,2,82,1,0,0
42,2,1,28,1,0,0
57,1,2,792,1,0,0
42,1,4,408,1,0,0
51,1,2,531,1,0,0
57,1,2,211,1,0,0
36,0,2,62,1,0,0
53,1,4,257,1,0,0
50,1,2,1234,1,0,0
54,1,3,313,1,0,0
55,1,2,89,1,0,0
44,1,2,129,1,1,0
43,1,4,0,1,0,0
56,1,2,353,1,0,0
54,1,4,851,1,0,0
55,2,1,96,1,1,0
37,2,2,398,1,1,0
33,0,3,193,0,0,0
46,1,2,-358,1,0,0
36,1,2,539,1,1,0
51,0,2,0,1,0,0
40,0,1,0,0,0,0
42,1,2,490,1,0,0
51,1,2,0,1,0,0
49,1,4,403,1,0,0
48,1,2,161,1,0,0
32,2,3,2558,0,0,0
31,0,2,98,1,0,0
55,0,3,115,0,0,0
40,0,2,436,1,0,0
47,1,3,831,1,0,0
57,1,4,206,1,0,0
41,1,2,290,1,0,0
48,1,2,1,0,0,0
42,1,4,57,1,0,0
30,0,2,-457,1,0,0
58,0,3,1387,1,0,0
45,2,3,24598,1,0,0
49,1,2,30,1,0,0
42,0,2,1022,1,0,0
53,1,2,56,1,1,0
51,0,2,-2,0,0,0
32,0,2,121,1,0,0
41,0,2,842,1,0,0
43,2,2,693,1,0,0
40,2,2,-333,1,0,0
50,1,1,1533,1,0,0
34,1,3,46,1,0,0
53,1,4,18,0,0,0
45,1,2,44,1,0,0
39,1,1,-100,1,0,0
44,1,3,510,1,0,0
55,1,3,685,1,0,0
46,0,3,187,1,0,0
45,1,2,66,1,0,0
34,1,2,560,1,0,0
36,1,2,0,1,0,0
59,2,4,27,0,0,0
31,0,2,12,1,0,0
44,0,2,34,1,0,0
33,0,3,1068,1,0,0
40,1,2,211,1,0,0
46,0,3,377,1,0,0
48,1,3,263,1,0,0
42,1,2,1263,1,0,0
27,1,2,8,1,0,0
48,1,2,126,1,1,0
59,1,2,230,1,0,0
46,1,3,841,1,0,0
38,2,2,308,1,0,0
43,2,3,1,1,0,0
38,2,3,86,1,0,0
23,0,2,157,1,0,0
34,1,2,22,1,0,0
38,1,2,46,1,1,0
37,1,2,1293,0,0,0
25,0,2,122,1,0,0
48,1,4,131,1,0,0
49,0,2,143,1,0,0
38,0,2,393,0,0,0
43,1,1,98,1,0,0
33,1,3,0,1,0,0
55,1,2,224,1,0,0
38,1,2,757,1,0,0
49,1,2,245,1,1,0
40,1,2,8486,0,0,0
43,1,4,350,0,0,0
38,1,2,20,1,0,0
58,1,2,1667,1,1,0
57,1,4,345,1,0,0
32,1,2,10,1,0,0
56,1,3,830,1,1,1
58,2,4,29,1,0,0
60,2,2,545,1,0,1
37,1,3,8730,1,0,0
46,2,3,477,1,0,0
27,1,2,4,1,0,0
43,1,2,1205,1,0,0
32,0,2,0,1,1,0
40,0,2,263,1,0,0
38,1,2,1,0,0,0
34,1,2,283,0,1,0
47,1,1,206,1,0,0
42,1,1,17,1,0,0
48,1,2,141,1,1,0
29,0,3,16,1,0,0
50,1,2,206,1,0,0
52,1,4,7,0,0,0
50,1,3,0,0,0,0
58,1,3,0,0,0,0
46,2,1,1927,1,0,0
38,1,2,284,1,0,0
46,1,2,1660,1,0,0
32,0,2,406,1,0,0
51,1,1,230,1,0,0
39,0,2,-25,1,0,0
48,1,2,182,1,0,0
36,1,3,1169,1,0,0
34,2,2,67,1,0,0
40,1,2,77,0,0,0
43,1,2,0,1,0,0
52,2,1,55,1,1,0
33,1,2,72,1,0,0
49,0,3,163,1,0,0
32,0,3,151,1,0,0
39,0,2,113,1,0,0
40,1,2,0,1,0,0
38,0,3,9,1,0,0
43,1,2,375,1,0,0
39,1,2,1142,1,0,0
54,1,1,2102,1,0,0
38,0,3,4325,1,0,0
40,1,2,217,1,0,0
55,1,2,131,1,0,0
42,1,3,1680,1,0,0
39,1,2,0,1,0,0
40,1,1,46,1,0,0
32,1,2,320,1,0,0
55,1,2,183,1,0,0
45,1,2,39,0,0,0
35,0,3,560,1,0,0
58,2,2,469,0,0,0
35,1,2,530,1,0,0
49,1,1,61,1,0,0
34,0,3,242,1,0,0
36,1,2,139,1,0,0
24,0,2,0,1,0,0
34,1,2,367,1,0,0
51,2,2,228,1,0,0
39,0,4,45248,1,0,1
50,1,4,-84,1,0,0
32,0,2,310,1,0,0
42,1,4,132,1,0,0
50,1,2,797,1,0,0
40,1,2,71,0,0,0
46,2,4,2,1,0,0
37,1,3,231,1,1,0
34,1,2,270,1,1,0
44,1,2,274,1,1,0
40,0,2,-109,1,1,0
37,1,2,1,1,0,1
33,0,2,-60,0,0,0
35,1,2,89,1,0,0
58,2,2,-11,0,0,0
39,1,1,0,1,0,0
43,1,2,-509,1,0,0
39,1,1,408,1,0,0
36,0,1,58,1,0,0
57,0,2,1640,0,1,0
36,0,2,20,1,0,0
50,1,1,71,1,0,0
55,1,2,52,1,0,0
44,1,3,292,1,0,0
44,2,2,424,1,0,0
39,0,1,109,1,0,0
46,1,4,1044,1,0,0
39,1,2,983,1,0,0
34,1,2,869,0,0,1
40,1,1,668,1,0,0
50,1,3,964,1,0,0
31,0,2,301,1,0,0
37,0,2,140,1,0,0
39,0,2,1877,1,0,0
51,1,1,1127,1,0,0
41,1,2,871,1,0,0
41,1,2,767,1,1,0
43,1,2,0,0,0,0
30,0,2,209,1,0,0
54,2,1,0,0,0,0
43,2,2,110,1,1,0
59,2,3,-76,1,1,0
47,1,4,178,1,0,0
40,1,1,-66,1,0,0
32,1,2,0,1,0,0
29,1,2,1,1,0,0
36,1,2,0,1,0,0
55,1,3,5345,0,0,0
30,2,2,-209,1,0,0
39,0,2,0,1,0,0
39,2,2,42,1,0,0
50,2,2,41,1,0,0
44,1,2,-99,1,0,0
37,0,2,17,1,0,0
46,1,1,276,1,1,0
32,0,4,-170,0,0,0
37,0,3,230,1,1,0
29,1,2,9,1,0,0
41,1,2,946,1,0,0
45,1,1,1297,1,0,0
57,2,2,-331,1,0,0
48,0,2,44,1,0,0
60,1,2,15,0,0,0
26,0,2,712,1,0,0
58,1,2,5435,1,0,0
34,1,2,507,1,0,0
55,2,2,387,1,0,1
41,1,1,0,1,1,0
50,2,2,1716,1,0,0
49,1,2,167,1,1,0
44,1,4,40,0,1,0
44,1,1,148,1,0,0
31,1,2,17,1,1,0
34,0,3,1011,1,0,0
46,0,4,1527,1,0,0
42,1,3,744,0,0,0
52,1,2,484,1,0,0
29,0,3,0,1,0,0
53,1,1,136,1,0,0
43,1,2,1335,1,0,0
38,1,2,517,1,0,0
46,1,3,459,1,0,0
48,2,4,549,1,0,0
30,2,2,83,1,1,0
44,1,1,213,0,0,0
31,1,1,203,1,0,0
42,0,2,518,1,0,0
40,0,3,3877,1,0,0
52,1,2,1236,1,0,0
45,2,2,756,1,0,0
48,1,2,157,1,0,0
45,1,1,-66,1,0,0
34,1,4,245,1,0,0
34,1,1,-144,1,0,0
46,1,2,71,1,0,0
49,2,2,505,1,0,0
50,1,1,249,1,0,0
34,0,2,0,1,0,0
40,0,2,11,1,0,0
36,1,2,639,1,0,0
59,2,4,124,1,0,0
45,1,2,82,1,0,0
36,1,3,107,1,0,0
56,1,2,473,1,0,0
42,2,2,372,1,1,0
30,1,2,46,1,0,0
30,0,3,34,1,0,0
47,1,4,935,1,0,0
33,1,2,-10,1,0,0
36,1,2,-106,1,0,0
39,2,1,471,1,0,0
56,2,2,778,1,0,0
39,2,4,170,1,0,0
42,1,2,315,1,0,0
52,1,2,3165,0,0,0
36,2,2,131,1,0,0
35,1,2,204,1,0,0
47,1,2,83,1,0,0
59,2,2,0,1,1,0
57,1,1,5431,1,1,0
38,1,4,1759,1,0,0
46,1,2,-125,1,0,0
34,1,2,0,0,0,0
28,0,2,5090,1,0,1
38,1,4,573,1,0,0
56,1,2,1602,1,0,0
41,0,1,-137,1,1,0
52,1,4,0,0,0,0
54,1,2,193,0,0,0
61,1,2,195,1,1,0
53,1,2,288,0,0,0
47,1,2,19,1,0,0
53,1,1,25,1,0,0
46,1,2,216,1,0,0
39,2,1,190,1,1,0
56,2,2,99,1,0,0
55,2,1,2298,1,0,0
44,1,3,17,1,0,0
37,1,1,0,1,0,0
35,1,1,0,1,0,0
55,1,2,840,1,0,0
37,1,2,358,1,0,0
30,0,2,0,1,0,0
37,1,1,-325,1,1,0
36,0,2,-15,1,0,0
38,1,2,581,1,0,0
41,2,1,4070,1,0,0
48,1,2,74,0,1,0
55,2,2,141,1,0,0
28,2,2,89,0,0,0
54,1,2,0,1,0,0
30,1,2,450,0,0,0
48,1,3,310,0,0,0
31,1,2,0,1,0,0
38,1,2,384,1,0,0
37,1,2,395,1,0,0
37,0,4,-118,1,0,0
56,1,1,5,1,1,0
51,1,2,50,1,1,0
39,1,2,285,1,1,0
49,1,4,15,0,0,0
51,1,1,653,1,1,0
43,1,2,918,1,0,0
32,1,2,243,1,1,0
29,0,3,405,1,0,0
48,2,3,1328,1,0,0
55,1,1,255,1,0,0
53,1,2,3397,1,0,0
47,1,4,2106,1,0,0
39,1,3,2877,1,0,0
31,0,3,60,1,1,0
39,1,1,2226,1,0,0
40,1,1,2880,1,0,0
40,0,4,-5,1,0,0
48,1,2,147,0,0,0
33,2,2,7,1,1,0
40,1,2,109,1,0,0
59,1,1,-119,1,0,0
30,1,2,484,1,0,1
31,0,3,1852,1,0,0
35,1,2,533,1,0,0
54,2,2,21,1,0,0
34,0,4,2434,1,0,0
32,1,2,90,1,1,0
56,2,4,4246,1,0,0
32,0,3,395,1,0,0
42,1,1,15,1,0,0
33,1,3,85,0,0,0
52,1,3,-184,1,1,0
52,1,2,660,0,0,0
52,2,1,-183,1,0,0
30,2,2,1144,1,0,0
44,2,2,1,1,0,0
35,1,2,69,1,1,0
55,0,2,220,1,0,0
33,1,1,332,1,0,0
37,0,2,240,1,0,0
42,0,2,0,1,0,0
43,1,2,0,1,0,0
38,1,3,898,1,0,0
37,1,2,123,1,1,0
31,0,2,252,1,0,0
41,1,3,65,1,0,0
41,1,2,-366,1,1,0
29,0,2,209,1,0,0
38,0,2,221,1,0,0
44,2,3,4,1,0,0
39,1,2,104,1,0,0
28,0,2,312,1,0,0
33,1,2,-349,1,0,0
41,1,4,4,0,0,0
40,1,1,-322,1,1,0
29,1,2,-150,1,0,0
38,1,4,1349,1,0,0
32,1,3,281,1,0,0
45,1,2,1259,1,0,0
33,0,2,101,1,0,0
34,1,2,848,1,0,0
41,1,4,89,1,0,0
41,1,2,140,1,0,0
35,0,2,148,1,0,0
40,0,2,200,1,0,0
60,1,1,46,1,0,0
47,2,2,201,1,0,0
46,1,1,530,1,0,0
31,0,2,0,1,0,0
49,1,2,1,1,0,0
29,1,2,43,1,0,0
31,0,3,-173,1,0,0
38,1,3,389,1,0,0
37,1,1,215,1,1,0
35,1,2,-131,1,0,0
31,0,2,783,1,0,0
41,1,2,0,1,0,0
46,1,4,80,1,0,0
40,2,2,105,1,0,0
29,1,2,182,1,1,0
49,1,2,82,1,0,0
42,1,3,0,1,0,0
54,1,2,510,1,0,0
40,0,3,242,1,0,0
53,1,2,244,1,1,0
49,1,3,92,1,0,0
40,1,1,0,1,0,0
29,0,2,948,1,0,0
36,1,1,23,1,0,0
37,1,2,710,1,0,0
39,1,2,1205,1,0,0
36,1,2,368,1,1,1
37,1,4,0,0,0,0
45,0,2,0,0,0,0
49,1,2,1743,0,0,0
28,2,3,594,1,1,0
60,2,1,1582,0,1,0
44,1,1,2791,0,0,0
49,1,2,997,0,0,0
39,1,3,2310,1,1,0
37,1,2,0,0,0,0
49,1,4,1401,0,0,0
54,1,1,5048,0,0,0
48,1,3,0,0,1,0
37,2,2,0,1,0,0
41,0,3,11008,0,0,1
49,0,4,332,0,0,0
46,1,2,179,0,1,0
55,1,1,761,0,0,0
38,2,2,889,0,1,0
42,0,1,4930,0,0,1
42,1,2,-813,1,0,0
37,0,3,2087,0,0,0
60,1,1,0,0,0,0
59,1,1,0,0,0,0
47,1,1,490,1,0,0
48,1,1,5173,1,0,0
48,1,1,5348,0,0,0
37,1,2,603,0,0,0
36,0,2,755,0,0,0
47,2,2,829,0,1,0
37,1,2,2235,0,0,0
60,1,1,3,0,0,0
38,0,4,722,0,0,0
47,1,3,414,0,0,0
56,2,2,389,1,0,0
51,1,4,167,0,0,0
37,1,4,-224,0,0,0
48,0,1,0,0,0,0
39,1,3,6497,0,0,0
44,1,2,1025,1,0,0
35,1,4,1201,0,0,1
44,1,3,17361,0,0,0
58,2,1,0,0,0,0
56,1,4,616,0,0,0
45,2,3,959,0,0,0
50,1,2,1019,1,0,0
57,1,3,1172,0,0,0
59,1,2,5744,0,0,0
58,1,3,3768,1,0,0
58,1,1,1274,0,0,0
46,2,1,2870,0,0,0
50,1,2,753,0,0,0
52,1,1,9,0,0,0
44,1,3,2283,1,1,0
59,1,1,1245,0,0,0
54,2,1,1194,0,0,0
39,1,1,-186,0,1,0
48,1,2,17957,0,0,0
48,0,4,0,0,0,0
44,1,2,1872,1,0,0
56,1,3,773,0,0,0
32,0,3,7419,1,0,0
53,2,2,517,1,0,0
36,1,2,90,0,0,0
55,1,2,0,0,0,0
44,0,4,4330,0,0,0
51,0,2,440,0,0,0
48,1,2,1800,1,0,0
56,2,2,486,1,0,0
47,0,4,2443,0,0,0
53,1,3,235,0,0,0
47,1,1,0,0,0,0
52,1,3,1147,0,0,0
44,1,2,-448,1,0,0
60,1,3,1336,0,0,0
59,1,4,337,0,0,0
35,1,2,1476,0,0,0
37,1,2,2128,0,0,0
41,1,2,707,0,0,1
33,1,2,4,1,1,1
47,1,2,3478,0,0,0
46,1,2,126,0,0,1
50,1,3,3296,0,0,0
45,0,2,1771,0,0,0
38,2,2,446,1,0,0
50,1,4,200,0,0,0
43,1,2,5233,0,0,0
54,1,1,45,1,0,0
38,0,3,11,0,0,0
59,2,1,681,0,1,0
37,2,2,37,0,0,0
51,1,2,2682,0,0,0
58,1,3,2729,0,0,0
53,1,2,1776,0,0,0
59,1,2,479,0,0,0
60,1,3,11,0,0,0
47,1,4,1880,0,0,0
60,0,2,3916,0,0,0
45,2,3,220,1,0,0
36,0,4,386,0,0,0
37,1,2,523,0,0,0
44,2,2,608,1,1,0
45,1,2,2571,0,0,0
57,2,1,914,0,0,0
45,1,1,1152,0,0,0
38,0,2,519,1,1,0
36,1,3,9405,0,0,0
39,0,2,1967,0,0,0
52,1,2,0,1,0,0
49,1,4,1355,1,0,0
40,1,3,-1779,1,1,0
44,0,1,1059,0,0,1
38,1,2,611,1,1,0
36,1,2,1024,1,0,0
31,1,2,671,1,0,1
42,1,1,3,0,0,0
44,1,2,692,0,0,0
40,1,3,4396,0,0,0
50,1,1,280,1,0,0
41,2,2,2769,1,0,0
41,1,2,1245,0,0,0
57,1,4,4722,1,0,0
49,1,1,1050,1,0,0
33,0,2,3160,0,0,0
51,1,1,1238,0,0,0
51,1,3,1533,0,0,0
31,0,2,54,0,0,0
53,1,3,694,0,0,0
28,0,2,623,0,0,0
47,1,1,197,0,0,0
53,1,2,357,0,0,0
60,1,2,358,0,0,0
37,2,1,0,1,0,0
60,1,1,0,0,0,0
38,1,2,29125,0,0,0
58,1,3,5680,0,0,0
40,2,4,2357,0,0,0
50,1,2,193,1,0,0
60,1,1,415,0,0,0
37,0,1,12130,1,0,0
48,2,1,2582,0,0,0
45,0,2,359,1,0,0
47,2,2,165,0,0,0
51,0,2,1994,0,0,1
57,2,1,113,0,0,0
57,1,1,1236,0,0,0
44,2,3,0,0,0,0
38,0,2,1121,0,0,0
38,1,2,393,0,0,0
57,2,4,4244,0,0,0
46,1,1,1823,0,0,0
44,0,3,827,1,0,0
42,1,1,1371,0,0,0
49,1,4,507,0,1,0
54,0,3,1433,1,1,0
54,1,2,1455,1,0,0
59,1,1,1427,0,0,0
37,1,1,1104,0,0,0
39,0,1,1340,0,0,0
53,1,1,-257,1,1,0
49,1,2,2058,0,0,0
48,1,4,2261,0,0,0
32,1,3,607,1,0,1
45,1,3,-687,1,1,0
36,1,1,946,1,0,0
58,1,1,2387,0,0,0
42,1,2,3236,0,0,0
44,2,2,20541,0,1,0
40,0,2,1670,1,0,0
57,1,4,4148,0,0,0
42,1,1,-303,1,0,0
47,1,1,504,0,1,0
39,0,1,0,0,0,0
52,1,2,0,0,0,0
57,2,1,7451,0,0,0
36,1,2,542,1,0,0
59,1,2,0,0,0,0
44,1,2,2092,0,1,0
41,1,1,219,0,1,1
39,1,2,0,0,0,0
58,1,2,1826,1,0,0
60,1,1,987,0,0,0
46,1,1,110,0,0,0
36,1,2,537,0,0,0
48,1,1,649,0,0,0
50,1,2,5,0,0,0
44,0,2,2524,0,0,0
42,1,2,370,0,0,0
54,1,1,10662,0,0,0
50,1,2,748,0,1,0
47,1,2,1195,0,0,0
41,1,2,7509,0,0,0
41,1,2,1278,0,0,0
60,1,4,6313,0,0,0
54,1,3,4112,0,0,0
46,1,1,1188,0,0,0
59,1,1,4143,0,0,0
40,1,1,117,1,0,0
57,1,2,0,0,0,0
53,2,2,-112,0,0,0
50,1,2,306,0,0,0
39,0,3,410,0,0,0
52,2,3,0,0,0,0
51,2,2,107,0,0,0
55,1,2,2010,0,0,0
57,0,2,630,0,0,0
46,0,4,312,1,0,0
50,0,3,0,1,0,0
56,1,1,1906,0,1,0
38,1,4,499,0,0,0
59,1,2,1723,0,0,0
42,0,4,33,0,0,0
41,1,2,2,1,0,0
45,1,3,3626,0,0,0
48,1,3,269,1,0,0
54,1,1,1925,0,0,0
38,1,3,-1007,1,1,0
50,2,1,-232,1,0,0
58,1,1,0,1,0,0
55,1,2,5874,0,0,0
58,1,2,1463,1,0,0
54,1,2,415,1,0,0
41,0,4,426,1,0,0
39,1,3,16,0,0,0
55,1,2,891,0,0,0
41,2,3,1,1,0,0
40,1,2,3316,0,0,0
53,2,2,4512,0,0,0
58,1,3,5087,0,0,0
51,1,2,884,0,0,0
49,1,2,148,0,0,0
58,1,2,3,0,0,0
37,1,3,678,0,1,0
40,1,2,0,0,0,0
55,1,1,38,0,1,0
55,1,2,477,0,0,0
42,1,1,692,0,1,0
43,0,3,0,0,0,0
44,1,2,11972,0,0,0
56,1,3,1663,0,0,0
49,2,2,848,1,0,0
51,2,3,3415,1,0,0
50,1,3,4045,0,0,0
43,1,3,4324,1,0,0
41,1,1,2636,0,0,0
54,1,2,0,0,0,0
45,1,2,825,0,0,0
40,1,2,273,1,0,0
57,1,2,712,1,1,0
39,2,2,37,0,1,0
59,1,1,143,1,0,0
44,1,3,7177,0,0,0
44,0,1,1308,0,1,0
55,1,2,557,0,0,0
45,2,2,1381,0,0,0
59,1,2,2528,0,1,0
41,2,2,586,1,0,0
40,1,2,1358,0,0,0
43,1,2,1113,0,0,0
50,1,1,1179,0,0,0
36,2,2,47,0,0,0
59,1,2,1365,0,0,0
40,1,1,607,1,0,0
42,0,2,283,1,0,0
57,1,4,1621,1,0,0
46,1,1,1844,0,0,0
38,1,4,3053,0,0,0
40,0,1,5613,1,0,0
52,2,2,302,0,0,0
37,0,2,124,1,0,0
52,1,1,425,0,0,0
48,1,1,343,0,0,0
42,0,1,1401,1,0,0
37,1,1,0,1,0,0
46,1,1,641,1,0,0
41,2,2,3622,0,0,1
45,1,1,351,1,0,0
57,0,2,5768,1,0,1
57,2,2,1795,1,0,0
36,1,4,1437,0,0,0
35,1,3,1833,0,0,0
52,1,3,3737,1,0,0
56,1,2,6005,1,0,0
37,1,1,253,1,0,0
